"zip","year","provScore","dollScore","govtScore","vibrancy"
10304,2012,-0.066981079190419,-0.0810915826508256,-0.0675683289917599,-0.0733895307277361
10304,2013,-0.0651100946761135,-0.0766456719782096,-0.0610975129719087,-0.0698998462916362
10304,2014,-0.065271518526969,-0.0781077266606228,-0.0754541637685735,-0.0720660767112737
10304,2015,-0.0665236504156578,-0.0696540506543657,-0.0581005618532398,-0.0670900216668345
10305,2005,-0.0648777882201024,-0.082720484279884,-0.0652826122092326,-0.0729474838459171
10305,2006,-0.0622937747003244,-0.0805345639734772,-0.059349880941695,-0.0702077404973802
10305,2007,-0.0625504816799996,-0.0815782288037139,-0.0597164885231149,-0.0708295685699825
10305,2008,-0.0645800965623726,-0.08289856253397,-0.0636821385000634,-0.0727336104433605
10305,2009,-0.0630010610049925,-0.0814081790029048,-0.0632904233490345,-0.0713132003384573
10305,2010,-0.0588164836218169,-0.0764519254062866,-0.0655802288699181,-0.0674288069496384
10305,2011,-0.0605217009253615,-0.078669870044808,-0.0686824000715025,-0.0695044469437266
10305,2012,-0.0617755531522998,-0.0804113037670731,-0.0675683289917599,-0.0707409185128938
10305,2013,-0.0599324126655773,-0.0761792592932189,-0.0610975129719087,-0.0673600036786492
10305,2014,-0.0602375120557443,-0.0777083539751946,-0.0754541637685735,-0.0696210560907799
10305,2015,-0.0577834880637919,-0.0689600239161078,-0.0581005618532398,-0.0628446365762788
10306,2005,-0.0651735487572125,-0.0820041111109188,-0.0620406329081171,-0.0724340102314708
10306,2006,-0.0607784587077487,-0.0798587023003482,-0.055179455310304,-0.068804667984674
10306,2007,-0.0614607474752846,-0.080986181283462,-0.0541173512290952,-0.0695128530643455
10306,2008,-0.0641214372681042,-0.0819382453638821,-0.0632429913250118,-0.072051156316895
10306,2009,-0.0640273771899814,-0.0807341242293195,-0.0625691142226347,-0.0713995870609489
10306,2010,-0.0634315383818325,-0.0759834784468182,-0.05949061605306,-0.0686858191781989
10306,2011,-0.0643545091422146,-0.0782294941075788,-0.0653846540277834,-0.0707012668651854
10306,2012,-0.0655424473438795,-0.0804192942758645,-0.0654573107994308,-0.0722285148088279
10306,2013,-0.0641758694712509,-0.0761491287412313,-0.0578313175042676,-0.0689293809460437
10306,2014,-0.0626454067485012,-0.076836074276894,-0.0754541637685735,-0.0703120828382852
10306,2015,-0.0636929219521745,-0.0688322360829293,-0.0546610945137918,-0.0651024305671759
10307,2005,-0.0528387482646995,-0.0837146281440398,-0.0652826122092326,-0.067977280604856
10307,2006,-0.0504046859612028,-0.0816159302994512,-0.0610520542311116,-0.0655144827404055
10307,2007,-0.0575597121518618,-0.0824867013205176,-0.0597164885231149,-0.0689925349148822
10307,2008,-0.0589246084897634,-0.0835560905801992,-0.0651116567481492,-0.0706274802562981
10307,2009,-0.0559168290956032,-0.0820888589067216,-0.0650400190247953,-0.0686065615035257
10307,2010,-0.0634502203612333,-0.0769141400881047,-0.0672278807243065,-0.0698867502746327
10307,2011,-0.0651503603334166,-0.0792536275883154,-0.0703880630298253,-0.0720206008677619
10307,2012,-0.0663948346939429,-0.0813122597061621,-0.0675683289917599,-0.0732250253792232
10307,2013,-0.064451241269219,-0.0767787002807559,-0.0610975129719087,-0.0696632249946796
10307,2014,-0.0605453141373996,-0.0782223194122836,-0.0754541637685735,-0.0699908514742148
10307,2015,-0.0579918402681955,-0.0696926943847484,-0.0581005618532398,-0.0632680967791487
10308,2007,-0.0664757885638236,-0.0822210070552545,-0.0597164885231149,-0.0728852068808966
10308,2008,-0.0683952816566192,-0.083201211089552,-0.0651116567481492,-0.074729587410592
10308,2009,-0.0682307236086553,-0.0817847253214712,-0.0650400190247953,-0.0740109539210365
10308,2010,-0.0667310854529945,-0.0766048689966689,-0.0672278807243065,-0.0712239675747792
10308,2011,-0.0685297566071436,-0.0790220896405013,-0.0703880630298253,-0.0734371371144227
10308,2012,-0.0691488364549478,-0.0809436240191775,-0.0675683289917599,-0.0742984401125324
10308,2013,-0.0648166211104724,-0.0764528831111855,-0.0610975129719087,-0.0696810281969369
10308,2014,-0.0652791550724835,-0.0777630291103332,-0.0754541637685735,-0.0719143992591249
10308,2015,-0.0661657690463176,-0.0695933867209929,-0.0581005618532398,-0.0669016762806137
10309,2005,-0.0618388429428742,-0.0834424118454896,-0.0634374815503086,-0.0717203128097946
10309,2006,-0.0595641693929998,-0.0813694387997385,-0.0592408757637948,-0.0693442112631117
10309,2007,-0.0615667508304983,-0.0822821010227761,-0.058262435666532,-0.0705582269006267
10309,2008,-0.0610318646163824,-0.0833453256936224,-0.0635049424531623,-0.0713202298848184
10309,2009,-0.061245608777252,-0.0819363240680989,-0.0650400190247953,-0.0709358716828874
10309,2010,-0.0612872617946861,-0.0769141400881047,-0.0672278807243065,-0.0689134189196865
10309,2011,-0.0624854499584285,-0.0792536275883154,-0.0703880630298253,-0.0708213911990173
10309,2012,-0.0602185084711109,-0.0813122597061621,-0.0675683289917599,-0.0704456785789489
10309,2013,-0.0619709843153153,-0.0767787002807559,-0.0610975129719087,-0.0685471093654229
10309,2014,-0.0590811474195858,-0.0781882155090001,-0.0754541637685735,-0.069316629694721
10309,2015,-0.0602939026745868,-0.0697137431171793,-0.0581005618532398,-0.0643134967916187
10310,2005,-0.0680932522391844,-0.0837146281440398,-0.0652826122092326,-0.0748418073933742
10310,2006,-0.0658677830136134,-0.0816159302994512,-0.0610520542311116,-0.0724728764139903
10310,2007,-0.0683540022331924,-0.0824867013205176,-0.0597164885231149,-0.073849965451481
10310,2008,-0.0696754278211484,-0.0835560905801992,-0.0651116567481492,-0.0754653489554213
10310,2009,-0.0699754741196665,-0.0821577763875595,-0.0650400190247953,-0.0749639646307312
10310,2010,-0.0686117764479469,-0.0769141400881047,-0.0672278807243065,-0.0722094505136539
10310,2011,-0.0703403171195575,-0.0792536275883154,-0.0703880630298253,-0.0743560814215253
10310,2012,-0.0691779729149626,-0.0813122597061621,-0.0675683289917599,-0.0744774375786821
10310,2013,-0.0690052793125667,-0.0767787002807559,-0.0610975129719087,-0.071712542114186
10310,2014,-0.0692025221245906,-0.0782223194122836,-0.0754541637685735,-0.0738865950684507
10310,2015,-0.0679095709478448,-0.0697511608515501,-0.0581005618532398,-0.0677573854950517
10312,2005,-0.0671262892454772,-0.0836353473424897,-0.0652826122092326,-0.0743709976855084
10312,2006,-0.0634598858038186,-0.0815481670603504,-0.0610520542311116,-0.0713588292119872
10312,2007,-0.0631862660860711,-0.0821181197243686,-0.0597164885231149,-0.0713586224670093
10312,2008,-0.0662312747350263,-0.0833846937259067,-0.0651116567481492,-0.0738383514822348
10312,2009,-0.0648053794612181,-0.0818835208603833,-0.0650400190247953,-0.0725140070472002
10312,2010,-0.0624944777325033,-0.0765776562724569,-0.0672278807243065,-0.0693052483746628
10312,2011,-0.0627730725289851,-0.0789914693697879,-0.0703880630298253,-0.0708328501574304
10312,2012,-0.0644720988107789,-0.0810403998213154,-0.0675683289917599,-0.0722374572836184
10312,2013,-0.062935460514484,-0.076616644989624,-0.0610975129719087,-0.0689081987740394
10312,2014,-0.0642407997342132,-0.0780144158412289,-0.0754541637685735,-0.0715602633858063
10312,2015,-0.0642283573682638,-0.0696473204375036,-0.0581005618532398,-0.0660541111979193
10314,2005,-0.0618194769995051,-0.0825706247309178,-0.0639673088642592,-0.0713722766651163
10314,2006,-0.058541279453979,-0.0802976239576214,-0.0576167885863161,-0.0682391853938518
10314,2007,-0.0629980127195301,-0.0817756080556027,-0.0579655485589007,-0.0709446842046998
10314,2008,-0.0661777086597453,-0.0829446618569582,-0.0644762430476428,-0.0735526910372808
10314,2009,-0.0644120209253839,-0.0813849168110899,-0.0641850661852739,-0.0720271285999406
10314,2010,-0.0641497526908105,-0.0763777519405327,-0.0664973656305922,-0.0698871136471636
10314,2011,-0.0651997417277121,-0.0787010908500114,-0.0687211300208925,-0.0716274876620648
10314,2012,-0.0658528168866232,-0.0807315277956411,-0.0660013680607355,-0.0725630919130925
10314,2013,-0.0633848960503625,-0.0762826830214407,-0.059550662331864,-0.0688054768154978
10314,2014,-0.063526744220962,-0.0775235965509646,-0.0754541637685735,-0.0710180697242244
10314,2015,-0.0639172838595942,-0.0691639103909767,-0.0573439550919684,-0.0656209329219538
10451,2005,-0.0635714710291218,-0.0767351481924023,-0.0543249681624847,-0.0685704754659343
10451,2006,-0.0593852066785216,-0.0739165834251148,-0.0398432877355694,-0.0639701343201933
10451,2007,-0.0555392797793087,-0.0780040200728929,-0.0451572993472285,-0.0646102148682136
10451,2008,-0.0578910650025562,-0.0794034288827287,-0.0402542211992262,-0.0658079443683008
10451,2009,-0.0642853681155845,-0.0767714318471007,-0.0444531096285727,-0.0679208709460656
10451,2010,-0.0586920183049789,-0.0710039015327628,-0.0375896810761883,-0.0621221320346026
10451,2011,-0.0594612474132148,-0.0728254625605994,-0.0504584804613163,-0.064574867534348
10451,2012,-0.0607618527315478,-0.0710690504763075,-0.0415860442367103,-0.0634825108672059
10451,2013,-0.0586576330876512,-0.0675949046099075,-0.0402908945807303,-0.0608427314219745
10451,2014,-0.0586701186517399,-0.0670664333441874,-0.0705340969083671,-0.063634858089004
10451,2015,-0.0612818910925205,-0.0590933758655002,-0.0253029165315705,-0.0566991617842664
10452,2005,-0.0672182622548728,-0.0817639849034263,-0.063020648992983,-0.0733440761205329
10452,2006,-0.0633295851415154,-0.0796340145670003,-0.0588627033615285,-0.0702198902049849
10452,2007,-0.0655072215674306,-0.0755844513246786,-0.0597164885231149,-0.0694629016537606
10452,2008,-0.0689513665912681,-0.0768892324928594,-0.0651116567481492,-0.0721394352626723
10452,2009,-0.0695251890357103,-0.0813321408856616,-0.0650400190247953,-0.0743898003670969
10452,2010,-0.0674209054469894,-0.0761591250879807,-0.0672278807243065,-0.0713338018131672
10452,2011,-0.0690938884126912,-0.0779974787180176,-0.0703880630298253,-0.0732299215118015
10452,2012,-0.0682205206808207,-0.0800468612872504,-0.0675683289917599,-0.073477154784808
10452,2013,-0.0677810346248026,-0.0762060807984036,-0.0601317524341783,-0.0708073771838606
10452,2014,-0.0673043897385441,-0.0765481627306422,-0.0731087121086371,-0.0720445198219975
10452,2015,-0.0683591378478267,-0.0690426074547055,-0.051782051008991,-0.0670089904870386
10453,2005,-0.0661883793564985,-0.0835168157343032,-0.0652826122092326,-0.073895599011784
10453,2006,-0.0639107567489278,-0.0811333397464956,-0.0610520542311116,-0.0713750488460517
10453,2007,-0.0659630676058209,-0.0818690612262025,-0.0574726254477922,-0.0722717205191898
10453,2008,-0.0679296807339025,-0.0817922189736782,-0.0651116567481492,-0.0738860205432263
10453,2009,-0.0670232369618448,-0.0814193542893046,-0.0650400190247953,-0.0733031679654968
10453,2010,-0.0663749279532541,-0.0767215331914086,-0.0672278807243065,-0.0711161955875289
10453,2011,-0.0680934950034612,-0.0790131134590993,-0.0703880630298253,-0.0732367801111347
10453,2012,-0.0681420857324894,-0.0810343155120911,-0.0675683289917599,-0.0738862134592372
10453,2013,-0.0675356790310209,-0.0766310674387018,-0.0610975129719087,-0.0709847872085661
10453,2014,-0.0677362059917477,-0.0781078964266229,-0.0754541637685735,-0.0731752624651241
10453,2015,-0.0688318865628562,-0.0696775530216004,-0.0581005618532398,-0.0681393039983295
10454,2005,-0.0690768907902029,-0.0837146281440398,-0.0652826122092326,-0.0752844447413325
10454,2006,-0.0664666119144363,-0.0816159302994512,-0.0610520542311116,-0.0727423494193606
10454,2008,-0.0688377622469429,-0.0826316875488931,-0.0651116567481492,-0.0746724180829411
10454,2009,-0.0668371725117067,-0.0812788125488929,-0.0650400190247953,-0.0731561951797493
10454,2010,-0.0636044861004248,-0.0762224813177851,-0.0672278807243065,-0.0696449234106251
10454,2011,-0.0655920907284264,-0.0785775719615836,-0.0607094637039544,-0.0709472945809
10454,2012,-0.0710707595382498,-0.0813122597061621,-0.0653179059336131,-0.0751041492533467
10454,2013,-0.06618075016857,-0.0759228494434513,-0.0590091333564618,-0.0698475331610558
10454,2014,-0.0650175134763027,-0.0774475322582079,-0.0754541637685735,-0.0716546869573871
10454,2015,-0.0660380912119372,-0.0691476042593319,-0.0538231490758041,-0.0662158778696515
10455,2005,-0.0654551412540795,-0.0832063014299565,-0.0596909933202811,-0.0728667485398443
10455,2006,-0.0635125103486896,-0.0813749544716032,-0.0551389877771682,-0.0707132579468486
10455,2007,-0.0656465662587242,-0.0825716096876144,-0.0549177680495547,-0.0721899559808078
10455,2008,-0.0676122076294522,-0.0824309057225272,-0.0602756382856114,-0.0735469648369519
10455,2009,-0.0688540509876973,-0.0824355762357818,-0.0580348892486529,-0.0738838211754309
10455,2010,-0.0674870782623992,-0.0761639639842525,-0.0622164453666189,-0.0708646135476552
10455,2011,-0.0691606354098874,-0.0784761278759887,-0.0651955113938718,-0.0729560946180314
10455,2012,-0.0698563286258787,-0.0804717525536595,-0.061371519377131,-0.0737847884685053
10455,2013,-0.0678446969064273,-0.0760338130564756,-0.054647068781693,-0.0702100363614756
10455,2014,-0.0665162511842254,-0.0779414644350212,-0.0700022445234686,-0.0720061964810079
10455,2015,-0.067594635162635,-0.0694505164257129,-0.0541455805689748,-0.0670848762716541
10456,2005,-0.0662104139598885,-0.0790162037173739,-0.0594689359745529,-0.0712988715522234
10456,2006,-0.0645272718764921,-0.0776390420424896,-0.0552412651128599,-0.0694989677748278
10456,2007,-0.0665620199357055,-0.0765294484473936,-0.0545489087974547,-0.06984605165214
10456,2008,-0.0683578851058151,-0.0784781495153049,-0.0534647305488079,-0.0714226886343848
