"zip","industry","year","all","1_4","5_9","10_19","20_49","50_99","100_249","250_499","500_999","1000_more","1000_1499","1500_2499","2500_4999","5000_more"
"10017","Independent artists, writers, and performers","2010","36","33","2","1","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2011","32","28","4","0","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2012","45","42","2","1","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2013","40","35","4","1","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2014","45","40","4","1","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2015","47","43","4","0","0","0","0","0","0","0","0","0","0","0"
"10017","Independent artists, writers, and performers","2016","48","43","5","0","0","0","0","0","0","0","0","0","0","0"
"10017","Integrated record production/distribution","2006","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Integrated record production/distribution","2014","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Integrated record production/distribution","2015","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Integrated record production/distribution","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2004","3","0","1","1","0","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2005","3","0","1","1","0","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2006","3","0","1","1","0","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2007","3","0","1","1","0","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2008","2","0","0","1","0","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2009","3","0","0","1","0","1","1","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2010","3","0","0","1","0","0","2","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2011","3","0","0","0","1","0","2","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2012","3","0","0","1","1","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2013","2","0","0","0","1","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2014","3","1","0","0","1","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2015","3","1","0","0","1","0","0","1","0","0","0","0","0","0"
"10017","Motion picture and video distribution","2016","3","1","0","0","1","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2004","34","28","2","2","1","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2005","34","27","2","1","3","0","1","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2006","41","31","4","3","1","0","1","1","0","0","0","0","0","0"
"10017","Motion picture and video production","2007","34","26","2","5","1","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2008","38","28","2","4","4","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2009","34","24","3","3","4","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2010","32","23","3","4","2","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2011","30","25","1","3","1","0","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2012","36","27","2","3","3","0","0","0","1","0","0","0","0","0"
"10017","Motion picture and video production","2013","36","28","2","3","2","0","0","1","0","0","0","0","0","0"
"10017","Motion picture and video production","2014","35","27","3","2","2","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2015","32","23","4","2","2","1","0","0","0","0","0","0","0","0"
"10017","Motion picture and video production","2016","33","27","2","2","2","0","0","0","0","0","0","0","0","0"
"10017","Museums","2004","6","5","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2005","5","4","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2006","5","4","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2007","5","4","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2008","4","3","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2009","3","2","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2010","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2011","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2012","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2013","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2014","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2015","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Museums","2016","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10017","Music publishers","2004","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2005","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2006","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2007","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2008","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2009","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2010","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2011","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2012","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2013","5","4","0","1","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2014","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2015","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Music publishers","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2004","22","21","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2005","23","16","5","1","1","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2006","22","15","7","0","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2007","13","7","4","2","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2008","16","9","4","2","1","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2009","16","12","1","3","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2010","18","13","3","1","1","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2011","16","10","2","4","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2012","23","18","2","3","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2013","25","18","2","5","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2014","24","17","4","3","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2015","18","11","3","4","0","0","0","0","0","0","0","0","0","0"
"10017","Musical groups and artists","2016","20","14","4","2","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2004","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2007","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2008","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Record production","2009","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2013","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Record production","2016","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2004","6","5","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2005","7","6","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2006","6","4","1","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2007","6","4","0","0","2","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2008","4","1","2","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2009","3","1","1","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2010","4","0","2","0","2","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2011","5","3","1","0","1","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2012","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2013","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2014","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2015","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Sound recording studios","2016","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2004","4","3","0","1","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2005","5","3","1","0","1","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2006","5","2","0","1","1","1","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2007","7","4","2","1","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2008","5","3","0","2","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2009","6","3","1","2","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2010","4","2","0","1","1","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2011","4","2","0","1","1","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2012","4","3","0","1","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2013","5","3","0","1","1","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2014","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2015","6","5","0","0","1","0","0","0","0","0","0","0","0","0"
"10017","Theater companies and dinner theaters","2016","3","2","0","0","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2004","7","2","1","4","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2005","9","4","2","3","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2006","9","5","2","2","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2007","9","6","0","2","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2008","7","3","1","3","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2009","8","3","3","2","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2010","8","4","3","1","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2011","9","3","2","4","0","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2012","8","4","0","3","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2013","8","5","0","2","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2014","8","3","1","3","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2015","7","3","0","3","1","0","0","0","0","0","0","0","0","0"
"10018","Dance companies","2016","8","3","1","2","2","0","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2004","8","4","1","2","0","0","1","0","0","0","0","0","0","0"
"10018","Fine arts schools","2005","10","5","2","2","0","1","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2006","8","2","4","1","1","0","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2007","9","3","3","2","1","0","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2008","10","3","0","5","2","0","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2009","10","4","2","3","0","1","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2010","13","7","3","2","0","1","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2011","15","12","1","1","0","1","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2012","17","13","1","1","1","1","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2013","17","10","3","1","0","2","1","0","0","0","0","0","0","0"
"10018","Fine arts schools","2014","16","9","2","2","1","2","0","0","0","0","0","0","0","0"
"10018","Fine arts schools","2015","16","9","1","3","1","1","1","0","0","0","0","0","0","0"
"10018","Fine arts schools","2016","17","7","5","1","1","2","1","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2004","34","32","0","1","0","1","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2005","33","29","1","1","0","1","0","0","1","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2006","39","34","3","1","0","0","0","0","0","1","0","0","0","0"
"10018","Independent artists, writers, and performers","2007","42","37","4","0","0","0","1","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2008","42","34","4","3","1","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2009","50","42","7","1","0","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2010","51","44","4","2","0","1","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2011","49","42","7","0","0","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2012","53","49","3","1","0","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2013","51","47","4","0","0","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2014","56","49","7","0","0","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2015","57","52","3","1","1","0","0","0","0","0","0","0","0","0"
"10018","Independent artists, writers, and performers","2016","61","54","5","0","2","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2004","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2005","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2006","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2007","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2008","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2009","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2010","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2011","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2013","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2014","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2015","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Integrated record production/distribution","2016","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2004","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2005","3","1","1","0","1","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2006","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2007","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2008","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2009","2","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2010","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2011","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2012","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2013","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2014","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video distribution","2016","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2004","26","17","5","3","1","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2005","31","21","5","5","0","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2006","35","19","10","4","2","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2007","37","22","10","3","1","1","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2008","40","24","8","6","1","1","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2009","49","34","7","6","2","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2010","50","32","10","6","2","0","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2011","48","34","7","2","4","1","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2012","51","31","9","6","4","1","0","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2013","48","26","11","5","3","1","2","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2014","44","27","9","4","2","1","1","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2015","44","27","8","4","3","0","2","0","0","0","0","0","0","0"
"10018","Motion picture and video production","2016","42","24","9","5","3","0","1","0","0","0","0","0","0","0"
"10018","Museums","2004","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2005","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2006","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2007","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2008","4","2","2","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2009","3","1","1","0","0","1","0","0","0","0","0","0","0","0"
"10018","Museums","2010","4","2","1","0","0","1","0","0","0","0","0","0","0","0"
"10018","Museums","2011","3","0","3","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2012","2","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2013","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2014","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2015","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Museums","2016","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2004","4","3","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2005","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2006","4","3","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2007","4","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2008","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2009","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2010","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2011","5","3","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2012","5","1","2","2","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2013","7","3","3","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2014","5","2","2","1","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2015","5","2","0","3","0","0","0","0","0","0","0","0","0","0"
"10018","Music publishers","2016","5","2","0","3","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2004","6","3","0","2","1","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2005","6","3","1","1","1","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2006","7","4","1","1","1","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2007","7","4","0","2","1","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2008","6","4","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2009","4","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2010","5","4","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2011","6","2","1","1","1","1","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2012","7","3","1","3","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2013","10","5","2","3","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2014","10","4","3","2","1","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2015","13","6","4","3","0","0","0","0","0","0","0","0","0","0"
"10018","Musical groups and artists","2016","12","6","3","2","1","0","0","0","0","0","0","0","0","0"
"10018","Record production","2004","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10018","Record production","2005","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10018","Record production","2006","3","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2007","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2008","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2009","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2010","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2011","4","2","1","0","0","0","1","0","0","0","0","0","0","0"
"10018","Record production","2012","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2013","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2014","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2015","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Record production","2016","3","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2004","4","3","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2005","5","4","1","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2006","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2007","6","5","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2008","7","5","1","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2009","7","6","0","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2010","4","2","2","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2011","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2012","5","2","2","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2013","6","2","3","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2014","6","1","4","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2015","6","1","4","1","0","0","0","0","0","0","0","0","0","0"
"10018","Sound recording studios","2016","7","2","4","1","0","0","0","0","0","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2004","27","12","4","2","1","2","5","0","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2005","28","11","3","5","4","2","2","0","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2006","28","15","2","5","3","2","0","0","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2007","27","9","6","5","1","5","1","0","0","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2008","31","13","4","7","0","5","2","0","0","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2009","26","8","6","5","0","5","2","0","0","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2010","26","10","3","5","2","4","2","0","0","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2011","32","14","6","6","2","1","2","0","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2012","37","15","4","5","5","5","2","0","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2013","37","13","3","8","4","6","1","1","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2014","39","15","5","7","4","5","1","1","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2015","40","16","5","5","5","6","1","1","1","0","0","0","0","0"
"10018","Theater companies and dinner theaters","2016","42","18","11","4","2","3","3","0","1","0","0","0","0","0"
"10019","Dance companies","2004","8","6","1","1","0","0","0","0","0","0","0","0","0","0"
"10019","Dance companies","2005","7","5","0","2","0","0","0","0","0","0","0","0","0","0"
"10019","Dance companies","2006","9","5","3","0","1","0","0","0","0","0","0","0","0","0"
"10019","Dance companies","2007","12","5","2","1","3","0","0","1","0","0","0","0","0","0"
"10019","Dance companies","2008","9","3","3","1","1","0","0","1","0","0","0","0","0","0"
"10019","Dance companies","2009","7","2","3","1","0","0","0","1","0","0","0","0","0","0"
"10019","Dance companies","2010","8","3","2","2","0","0","0","1","0","0","0","0","0","0"
"10019","Dance companies","2011","7","3","0","2","1","0","0","1","0","0","0","0","0","0"
"10019","Dance companies","2012","8","4","1","0","2","0","0","0","1","0","0","0","0","0"
"10019","Dance companies","2013","6","2","1","0","2","0","0","0","1","0","0","0","0","0"
"10019","Dance companies","2014","6","2","0","1","2","0","0","0","1","0","0","0","0","0"
"10019","Dance companies","2015","8","5","0","0","2","0","0","0","1","0","0","0","0","0"
"10019","Dance companies","2016","9","5","0","1","0","2","0","0","1","0","0","0","0","0"
"10019","Fine arts schools","2004","18","9","2","1","3","2","1","0","0","0","0","0","0","0"
"10019","Fine arts schools","2005","18","9","1","1","4","2","1","0","0","0","0","0","0","0"
"10019","Fine arts schools","2006","18","8","2","2","3","2","1","0","0","0","0","0","0","0"
"10019","Fine arts schools","2007","18","7","3","2","5","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2008","20","7","6","3","3","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2009","15","4","5","1","4","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2010","16","7","2","2","4","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2011","15","5","3","2","4","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2012","15","8","2","1","3","0","1","0","0","0","0","0","0","0"
"10019","Fine arts schools","2013","15","10","1","0","3","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2014","17","11","1","1","3","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2015","18","10","1","2","4","1","0","0","0","0","0","0","0","0"
"10019","Fine arts schools","2016","20","13","1","0","5","1","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2004","122","105","12","3","1","0","1","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2005","127","115","10","2","0","0","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2006","127","118","5","2","1","0","0","0","1","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2007","122","111","5","4","1","0","0","1","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2008","123","108","12","2","0","0","0","0","1","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2009","112","95","11","2","3","0","0","0","0","1","0","0","0","0"
"10019","Independent artists, writers, and performers","2010","100","89","8","1","1","0","0","0","0","1","0","0","0","0"
"10019","Independent artists, writers, and performers","2011","109","97","9","1","1","0","0","0","0","1","0","0","0","0"
"10019","Independent artists, writers, and performers","2012","82","76","5","0","1","0","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2013","89","80","8","0","1","0","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2014","86","80","5","1","0","0","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2015","88","81","6","1","0","0","0","0","0","0","0","0","0","0"
"10019","Independent artists, writers, and performers","2016","94","87","3","3","1","0","0","0","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2004","11","2","0","2","1","0","4","2","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2005","12","2","1","1","3","0","3","2","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2006","13","3","2","1","2","0","1","4","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2007","10","3","0","1","1","0","1","4","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2008","11","3","0","2","1","1","0","4","0","0","0","0","0","0"
"10019","Integrated record production/distribution","2009","12","0","2","2","3","1","2","2","0","0","0","0","0","0"
